,trap,ERRATICUS,PIPIENS,RESTUANS,SALINARIUS,TARSALIS,TERRITANS,PIPIENSRESTUANS,wnv,Date,Latitude,Longitude,Min_Station_Distance,Closest_Station,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Min_Spray_Distance,Spray,closest_spray_all
2682,T081,0,0,1,0,0,0,0,0,2011-07-11,41.821999999999996,-87.62799999999999,6.86833572735,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,3.9452311000096274
2683,T082,0,0,1,0,0,0,1,0,2011-07-11,41.803000000000004,-87.64299999999999,5.75041762845,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,2.8941700145755886
2684,T083,0,0,1,0,0,0,0,0,2011-07-11,41.754,-87.59100000000001,8.60641370505,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.7048440502221699
2685,T089,0,0,0,0,0,0,1,0,2011-07-11,41.723,-87.65,6.83301494426,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.04572552012646952
2686,T090,0,0,1,0,0,0,1,0,2011-07-11,41.868,-87.667,7.160977485539999,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,2.0910285212083344
2687,T094,0,0,1,0,0,0,1,0,2011-07-11,41.721000000000004,-87.666,6.314798485830001,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.16719317191679503
2688,T095,0,0,1,0,0,0,0,0,2011-07-11,41.70399999999999,-87.704,6.17912579176,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,2.389134637192586
2689,T099,0,0,0,0,0,0,1,0,2011-07-11,41.733999999999995,-87.556,10.745137344200002,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,1.6520711167330389
2690,T102,0,0,1,0,0,0,1,0,2011-07-11,41.75,-87.605,7.991190652110001,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.2626299594224432
2691,T114,0,1,2,0,0,0,1,0,2011-07-11,41.799,-87.73700000000001,1.18539239674,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.9349896039408432
2692,T115,0,0,1,0,0,0,2,0,2011-07-11,41.673,-87.6,11.071114382000001,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,2.886393518572813
2693,T128,0,0,1,0,0,0,1,0,2011-07-11,41.705,-87.566,11.120713435599999,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,1.5856047158739959
2694,T135,0,0,1,0,0,1,1,0,2011-07-11,41.662,-87.725,8.67089799476,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,4.939085299333966
2695,T138,0,0,1,0,0,1,1,0,2011-07-11,41.726000000000006,-87.585,9.57212732595,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.09251801092730132
2696,T144,0,0,1,0,0,0,0,0,2011-07-11,41.94,-87.795,8.05809788632,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,0.029526022860611276
2697,T145,0,0,1,0,0,0,1,0,2011-07-11,41.878,-87.63,8.942592190980001,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,3.729662224143462
2698,T147,0,0,1,0,0,0,1,0,2011-07-11,41.931999999999995,-87.7,10.427401011699999,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.029211235739921383
2699,T148,0,0,1,0,0,0,1,0,2011-07-11,42.016999999999996,-87.68799999999999,12.702749346600001,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,1.3551660610394018
2700,T151,0,0,1,1,0,0,2,0,2011-07-11,41.916000000000004,-87.801,8.71615596247,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,0.05889358442344134
2701,T152,0,0,0,0,0,0,1,0,2011-07-11,41.846000000000004,-87.71600000000001,4.53892972315,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,1.9164116402713152
2702,T155,0,0,1,0,0,0,0,0,2011-07-11,41.776,-87.779,1.5561560274700001,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,1.9598564665866531
2703,T160,0,0,1,0,0,1,1,0,2011-07-11,41.903,-87.68799999999999,8.72420550543,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.9954748348687903
2704,T200,0,0,1,0,0,1,1,0,2011-07-11,41.678999999999995,-87.559,12.412857499300001,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,3.060644351998582
2705,T209,0,0,1,0,0,0,0,0,2011-07-11,41.74100000000001,-87.54700000000001,11.038499183299999,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,2.219263422593719
2706,T212,0,0,1,0,0,1,1,0,2011-07-11,41.681000000000004,-87.535,13.3548822572,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,3.8326847353285216
2707,T218,0,0,1,0,0,0,1,0,2011-07-11,41.948,-87.73100000000001,10.8977831699,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,0.019528521765132468
2708,T220,0,0,1,0,0,0,0,0,2011-07-11,41.964,-87.69200000000001,12.593985932999999,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,0.8580655040980102
2709,T221,0,0,1,0,0,0,1,0,2011-07-11,41.659,-87.539,14.075075449000002,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,4.785639290818618
2710,T223,0,0,1,0,0,0,1,0,2011-07-11,41.974,-87.805,6.74864948451,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,0.012392934824875716
2711,T224,0,0,1,0,0,0,1,0,2011-07-11,41.946999999999996,-87.671,11.8713452195,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.4362358168832101
2712,T225,0,0,1,1,0,0,1,0,2011-07-11,41.743,-87.73100000000001,3.15979247731,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,1.376042888120292
2713,T226,0,0,1,0,0,1,1,0,2011-07-11,41.794,-87.654,5.09172232864,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,2.1801486740809057
2714,T227,0,0,1,0,0,0,0,0,2011-07-11,41.728,-87.601,8.76994638918,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.06468591017424834
2715,T228,0,0,1,0,0,0,1,0,2011-07-11,41.952,-87.725,11.1159900578,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,0.0013661799605086532
2716,T230,0,0,1,0,0,0,1,0,2011-07-11,41.903999999999996,-87.756,8.146488234660001,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.01952944792932828
2717,T231,0,0,1,0,0,0,1,0,2011-07-11,41.986999999999995,-87.666,13.7584619795,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,0.08596116133359662
2718,T232,0,0,1,0,0,0,1,0,2011-07-11,41.913000000000004,-87.66799999999999,9.77825219675,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.6545980011463854
2719,T235,0,0,1,0,0,0,0,0,2011-07-11,41.776,-87.62700000000001,6.493929114,2,2,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,,0,0.8598576163418831
2720,T900,0,1,9,0,0,0,7,0,2011-07-11,41.975,-87.891,2.5656765626199998,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,1.039452928190911
2721,T903,0,0,3,0,0,0,2,0,2011-07-11,41.958,-87.931,2.55572222126,1,1,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,,0,3.2549794710180655
2722,T002,0,0,1,0,0,0,1,0,2011-07-15,41.955,-87.801,7.337331426919999,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.1802629371261451
2723,T003,0,1,1,0,0,0,2,0,2011-07-15,41.964,-87.758,9.2625688351,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.9676718196545845
2724,T008,0,0,1,0,0,0,2,0,2011-07-15,42.008,-87.77799999999999,8.02966383335,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.05404954273490426
2725,T009,0,0,1,0,0,0,1,0,2011-07-15,41.992,-87.863,3.6099846671,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,1.1793649091763512
2726,T011,0,1,1,0,0,0,2,0,2011-07-15,41.945,-87.833,6.19970925636,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.7633954582231183
2727,T012,0,0,0,0,0,0,1,0,2011-07-15,41.99100000000001,-87.74700000000001,9.58050614442,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.9897066468699725
2728,T013,0,0,0,0,0,0,1,0,2011-07-15,41.924,-87.785,9.06300042138,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.06973489297786471
2729,T017,0,0,1,0,0,0,1,0,2011-07-15,41.961000000000006,-87.777,8.369506598960001,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.0676940379436207
2730,T018,0,0,1,0,0,0,0,0,2011-07-15,42.01,-87.662,13.989179614700001,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,1.005732628005874
2731,T027,0,0,1,0,0,1,2,0,2011-07-15,41.985,-87.728,10.5778104713,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,1.1827254334052897
2732,T028,0,0,1,0,0,0,0,0,2011-07-15,41.986999999999995,-87.69,12.5238370762,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.045721240055445096
2733,T030,0,0,1,0,0,0,1,0,2011-07-15,41.898999999999994,-87.71700000000001,8.00523231883,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.2589106378975566
2734,T031,0,0,1,0,0,0,1,0,2011-07-15,41.801,-87.76299999999999,1.1808715949500002,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.6778774840264137
2735,T033,0,0,1,0,0,0,1,0,2011-07-15,41.907,-87.70100000000001,8.7558239145,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.7553397447005854
2736,T035,0,0,1,0,0,0,0,0,2011-07-15,41.763999999999996,-87.742,1.60381551639,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.48791200098692894
2737,T039,0,0,0,0,0,0,1,0,2011-07-15,41.912,-87.727,8.7911761884,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.7287229684103861
2738,T046,0,0,0,0,0,0,1,0,2011-07-15,41.891000000000005,-87.654,8.83720536293,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.276280873027733
2739,T047,0,1,1,0,0,0,1,0,2011-07-15,41.868,-87.696,6.35482790709,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.7198010308054855
2740,T048,0,0,1,0,0,0,2,0,2011-07-15,41.867,-87.654,7.53941661205,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.7460847568882163
2741,T049,0,0,0,0,0,0,1,0,2011-07-15,41.896,-87.655,9.09369521734,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.9653535412815655
2742,T054,0,0,1,0,0,0,2,0,2011-07-15,41.922,-87.632,11.2445071398,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.377939935135807
2743,T061,0,1,1,0,0,0,1,0,2011-07-15,41.801,-87.679,3.90978777708,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.320987038678769
2744,T062,0,0,0,0,0,0,1,0,2011-07-15,41.801,-87.712,2.31075505672,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.0540974743655334
2745,T063,0,0,1,0,0,0,1,0,2011-07-15,41.826,-87.727,3.0475395170599997,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.787835771045319
2746,T065,0,0,1,0,0,0,1,0,2011-07-15,41.778,-87.75200000000001,0.552120875441,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.5647227978131815
2747,T066,0,0,0,0,0,1,1,0,2011-07-15,41.772,-87.70299999999999,2.70941941157,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.062492891081133636
2748,T073,0,1,1,0,0,0,1,0,2011-07-15,41.773,-87.601,7.851848324189999,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.0200488298579926
2749,T074,0,0,1,0,0,0,0,0,2011-07-15,41.823,-87.666,5.1227228159400005,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.957974541401836
2750,T079,0,1,1,0,0,0,1,0,2011-07-15,41.766000000000005,-87.56299999999999,9.86105207766,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.093496458194432
2751,T080,0,0,1,0,0,0,1,0,2011-07-15,41.755,-87.613,7.493436130119999,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.1447609338850752
2752,T082,0,1,1,0,0,0,1,0,2011-07-15,41.803000000000004,-87.64299999999999,5.75041762845,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.8941700145755886
2753,T083,0,0,0,0,0,0,1,0,2011-07-15,41.754,-87.59100000000001,8.60641370505,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.7048440502221699
2754,T089,0,1,0,0,0,0,0,0,2011-07-15,41.723,-87.65,6.83301494426,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.04572552012646952
2755,T090,0,1,1,0,0,0,2,0,2011-07-15,41.868,-87.667,7.160977485539999,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.0910285212083344
2756,T094,0,0,1,1,0,0,1,0,2011-07-15,41.721000000000004,-87.666,6.314798485830001,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.16719317191679503
2757,T099,0,0,1,0,0,0,1,0,2011-07-15,41.733999999999995,-87.556,10.745137344200002,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.6520711167330389
2758,T102,0,0,1,0,0,0,1,0,2011-07-15,41.75,-87.605,7.991190652110001,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.2626299594224432
2759,T114,0,0,2,0,0,0,7,0,2011-07-15,41.799,-87.73700000000001,1.18539239674,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.9349896039408432
2760,T115,0,0,1,1,0,0,7,0,2011-07-15,41.673,-87.6,11.071114382000001,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.886393518572813
2761,T128,0,0,1,0,0,0,1,0,2011-07-15,41.705,-87.566,11.120713435599999,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.5856047158739959
2762,T135,0,0,0,0,0,1,0,0,2011-07-15,41.662,-87.725,8.67089799476,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,4.939085299333966
2763,T138,0,0,1,0,0,1,1,0,2011-07-15,41.726000000000006,-87.585,9.57212732595,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.09251801092730132
2764,T144,0,0,1,0,0,0,1,0,2011-07-15,41.94,-87.795,8.05809788632,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.029526022860611276
2765,T145,0,0,0,0,0,0,1,0,2011-07-15,41.878,-87.63,8.942592190980001,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,3.729662224143462
2766,T147,0,0,1,0,0,0,1,0,2011-07-15,41.931999999999995,-87.7,10.427401011699999,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.029211235739921383
2767,T148,0,0,1,0,0,0,0,0,2011-07-15,42.016999999999996,-87.68799999999999,12.702749346600001,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,1.3551660610394018
2768,T151,0,0,1,0,0,0,3,0,2011-07-15,41.916000000000004,-87.801,8.71615596247,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.05889358442344134
2769,T152,0,0,1,0,0,0,1,0,2011-07-15,41.846000000000004,-87.71600000000001,4.53892972315,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.9164116402713152
2770,T155,0,0,1,0,0,0,0,0,2011-07-15,41.776,-87.779,1.5561560274700001,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.9598564665866531
2771,T158,0,0,1,0,0,0,1,0,2011-07-15,41.683,-87.708,7.46353448795,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,3.29976508524485
2772,T160,0,0,1,0,0,0,1,0,2011-07-15,41.903,-87.68799999999999,8.72420550543,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.9954748348687903
2773,T200,0,0,1,1,0,0,1,0,2011-07-15,41.678999999999995,-87.559,12.412857499300001,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,3.060644351998582
2774,T209,0,0,1,0,0,1,0,0,2011-07-15,41.74100000000001,-87.54700000000001,11.038499183299999,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.219263422593719
2775,T212,0,0,1,0,0,1,0,0,2011-07-15,41.681000000000004,-87.535,13.3548822572,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,3.8326847353285216
2776,T218,0,0,1,0,0,0,1,0,2011-07-15,41.948,-87.73100000000001,10.8977831699,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.019528521765132468
2777,T220,0,0,1,0,0,0,1,0,2011-07-15,41.964,-87.69200000000001,12.593985932999999,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.8580655040980102
2778,T221,0,0,0,0,0,0,1,0,2011-07-15,41.659,-87.539,14.075075449000002,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,4.785639290818618
2779,T222,0,0,1,0,0,0,1,0,2011-07-15,41.925,-87.74600000000001,9.598217407469999,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.8093091410554272
2780,T223,0,0,1,0,0,1,3,0,2011-07-15,41.974,-87.805,6.74864948451,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.012392934824875716
2781,T224,0,0,1,0,0,0,1,0,2011-07-15,41.946999999999996,-87.671,11.8713452195,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.4362358168832101
2782,T225,0,0,1,0,0,0,1,0,2011-07-15,41.743,-87.73100000000001,3.15979247731,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,1.376042888120292
2783,T226,0,1,1,0,0,0,1,0,2011-07-15,41.794,-87.654,5.09172232864,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,2.1801486740809057
2784,T227,0,0,1,0,0,0,1,0,2011-07-15,41.728,-87.601,8.76994638918,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.06468591017424834
2785,T228,0,0,1,0,0,1,1,0,2011-07-15,41.952,-87.725,11.1159900578,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.0013661799605086532
2786,T230,0,0,1,0,0,0,0,0,2011-07-15,41.903999999999996,-87.756,8.146488234660001,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.01952944792932828
2787,T231,0,0,1,0,0,0,0,0,2011-07-15,41.986999999999995,-87.666,13.7584619795,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,0.08596116133359662
2788,T232,0,0,1,0,0,0,1,0,2011-07-15,41.913000000000004,-87.66799999999999,9.77825219675,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.6545980011463854
2789,T235,0,1,1,0,0,0,1,0,2011-07-15,41.776,-87.62700000000001,6.493929114,2,2,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,,0,0.8598576163418831
2790,T900,0,3,5,1,0,0,4,0,2011-07-15,41.975,-87.891,2.5656765626199998,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,1.039452928190911
2791,T903,0,1,4,0,0,0,1,0,2011-07-15,41.958,-87.931,2.55572222126,1,1,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,,0,3.2549794710180655
2792,T002,0,0,1,0,0,0,1,0,2011-07-25,41.955,-87.801,7.337331426919999,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,0.1802629371261451
2793,T003,0,1,1,0,0,0,2,0,2011-07-25,41.964,-87.758,9.2625688351,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,0.9676718196545845
2794,T008,0,0,1,0,0,0,1,0,2011-07-25,42.008,-87.77799999999999,8.02966383335,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,0.05404954273490426
2795,T009,0,0,0,0,0,0,1,0,2011-07-25,41.992,-87.863,3.6099846671,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,1.1793649091763512
2796,T011,0,1,1,0,0,0,1,0,2011-07-25,41.945,-87.833,6.19970925636,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,0.7633954582231183
2797,T012,0,0,0,0,0,0,1,0,2011-07-25,41.99100000000001,-87.74700000000001,9.58050614442,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,0.9897066468699725
2798,T013,0,0,0,0,0,0,1,0,2011-07-25,41.924,-87.785,9.06300042138,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,0.06973489297786471
2799,T017,0,0,0,0,0,0,1,0,2011-07-25,41.961000000000006,-87.777,8.369506598960001,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,0.0676940379436207
2800,T018,0,0,0,0,0,1,1,0,2011-07-25,42.01,-87.662,13.989179614700001,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,1.005732628005874
2801,T027,0,0,1,0,0,1,1,0,2011-07-25,41.985,-87.728,10.5778104713,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,1.1827254334052897
2802,T028,0,0,1,0,0,0,0,0,2011-07-25,41.986999999999995,-87.69,12.5238370762,1,1,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,,0,0.045721240055445096
2803,T030,0,1,1,0,0,0,1,0,2011-07-25,41.898999999999994,-87.71700000000001,8.00523231883,2,2,90,73,82.0,67,71.0, ,0.0,0.01,29.25,29.89,2.1,35,6.1,,0,0.2589106378975566
2804,T031,0,1,1,0,0,1,1,0,2011-07-25,41.801,-87.76299999999999,1.1808715949500002,2,2,90,73,82.0,67,71.0, ,0.0,0.01,29.25,29.89,2.1,35,6.1,,0,1.6778774840264137
2805,T033,0,0,1,0,0,0,1,0,2011-07-25,41.907,-87.70100000000001,8.7558239145,2,2,90,73,82.0,67,71.0, ,0.0,0.01,29.25,29.89,2.1,35,6.1,,0,0.7553397447005854
2806,T035,0,0,1,0,0,0,0,0,2011-07-25,41.763999999999996,-87.742,1.60381551639,2,2,90,73,82.0,67,71.0, ,0.0,0.01,29.25,29.89,2.1,35,6.1,,0,0.48791200098692894
2807,T039,0,0,1,0,0,0,1,0,2011-07-25,41.912,-87.727,8.7911761884,2,2,90,73,82.0,67,71.0, ,0.0,0.01,29.25,29.89,2.1,35,6.1,,0,0.7287229684103861
2808,T046,0,0,0,0,0,0,1,0,2011-07-25,41.891000000000005,-87.654,8.83720536293,2,2,90,73,82.0,67,71.0, ,0.0,0.01,29.25,29.89,2.1,35,6.1,,0,2.276280873027733
2809,T047,0,1,1,0,0,0,1,0,2011-07-25,41.868,-87.696,6.35482790709,2,2,90,73,82.0,67,71.0, ,0.0,0.01,29.25,29.89,2.1,35,6.1,,0,0.7198010308054855
