,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Lat,Long
1596,1,2011-07-02,94,71,83.0,70,74.0,BR,0.0,0.0,29.25,29.95,3.9,24,8.3,41.995,-87.933
1597,2,2011-07-02,93,73,83.0,71,74.0,BR,0.0,0.0,29.31,29.94,3.1,23,7.5,41.786,-87.752
1598,1,2011-07-03,84,69,77.0,57,65.0, ,0.0,0.0,29.28,29.98,4.7,2,5.9,41.995,-87.933
1599,2,2011-07-03,86,70,78.0,58,65.0, ,0.0,0.0,29.33,29.96,4.4,3,6.1,41.786,-87.752
1600,1,2011-07-04,89,65,77.0,55,64.0, ,0.0,0.0,29.26,29.97,2.9,5,4.3,41.995,-87.933
1601,2,2011-07-04,88,68,78.0,53,63.0,FU,0.0,0.0,29.32,29.95,3.3,7,4.5,41.786,-87.752
1602,1,2011-07-05,91,68,80.0,60,68.0, ,0.0,0.0,29.25,29.96,5.2,28,6.2,41.995,-87.933
1603,2,2011-07-05,92,67,80.0,59,68.0, ,0.0,0.0,29.31,29.94,4.9,26,5.6,41.786,-87.752
1604,1,2011-07-06,86,70,78.0,61,67.0, ,0.0,0.01,29.27,29.97,5.7,4,7.5,41.995,-87.933
1605,2,2011-07-06,87,71,79.0,60,67.0, ,0.0,0.0,29.33,29.95,5.9,4,7.3,41.786,-87.752
1606,1,2011-07-07,82,63,73.0,53,62.0,RA,0.0,0.01,29.22,29.95,5.1,7,6.2,41.995,-87.933
1607,2,2011-07-07,81,66,74.0,55,63.0,RA,0.0,0.07,29.28,29.93,5.7,7,7.1,41.786,-87.752
1608,1,2011-07-08,86,61,74.0,51,62.0, ,0.0,0.0,29.17,29.88,5.1,6,6.0,41.995,-87.933
1609,2,2011-07-08,86,65,76.0,52,63.0, ,0.0,0.0,29.22,29.86,5.2,4,6.5,41.786,-87.752
1610,1,2011-07-09,91,61,76.0,58,66.0, ,0.0,0.0,29.21,29.92,5.2,19,5.9,41.995,-87.933
1611,2,2011-07-09,90,67,79.0,60,68.0, ,0.0,0.0,29.27,29.9,5.4,18,6.5,41.786,-87.752
1612,1,2011-07-10,91,74,83.0,68,72.0,HZ,0.0,0.01,29.18,29.89,9.3,19,9.7,41.995,-87.933
1613,2,2011-07-10,91,75,83.0,67,72.0,HZ,0.0,0.01,29.23,29.87,7.8,19,8.1,41.786,-87.752
1614,1,2011-07-11,88,71,80.0,71,74.0,HZ,0.0,0.39,29.12,29.82,5.5,25,8.5,41.995,-87.933
1615,2,2011-07-11,90,70,80.0,70,74.0,TSRA BR,0.0,0.13,29.18,29.81,5.3,24,8.0,41.786,-87.752
1616,1,2011-07-12,87,70,79.0,63,69.0,RA,0.0,0.01,29.25,29.94,5.6,2,7.7,41.995,-87.933
1617,2,2011-07-12,88,71,80.0,64,69.0,RA,0.0,0.01,29.31,29.92,4.5,4,7.0,41.786,-87.752
1618,1,2011-07-13,74,63,69.0,57,62.0, ,0.0,0.0,29.35,30.06,10.5,4,10.9,41.995,-87.933
1619,2,2011-07-13,74,66,70.0,57,63.0, ,0.0,0.0,29.4,30.04,11.6,4,12.2,41.786,-87.752
1620,1,2011-07-14,82,59,71.0,56,63.0, ,0.0,0.0,29.3,30.02,6.5,10,8.0,41.995,-87.933
1621,2,2011-07-14,82,65,74.0,56,63.0, ,0.0,0.0,29.35,30.0,7.3,9,8.7,41.786,-87.752
1622,1,2011-07-15,87,70,79.0,60,66.0, ,0.0,0.01,29.27,29.98,5.4,9,6.7,41.995,-87.933
1623,2,2011-07-15,86,71,79.0,60,67.0, ,0.0,0.0,29.33,29.96,6.2,10,6.8,41.786,-87.752
1624,1,2011-07-16,89,71,80.0,61,68.0,RA,0.0,0.01,29.32,30.02,3.4,19,4.3,41.995,-87.933
1625,2,2011-07-16,90,74,82.0,60,68.0, ,0.0,0.0,29.38,30.0,2.5,19,2.7,41.786,-87.752
1626,1,2011-07-17,95,69,82.0,69,74.0, ,0.0,0.0,29.35,30.06,6.2,22,6.4,41.995,-87.933
1627,2,2011-07-17,95,74,85.0,69,74.0, ,0.0,0.0,29.41,30.04,6.8,23,7.2,41.786,-87.752
1628,1,2011-07-18,92,80,86.0,75,78.0,RA HZ,0.0,0.01,29.23,29.96,10.6,25,10.8,41.995,-87.933
1629,2,2011-07-18,93,81,87.0,74,77.0,HZ,0.0,0.01,29.29,29.94,11.2,24,11.7,41.786,-87.752
1630,1,2011-07-19,93,78,86.0,72,76.0, ,0.0,0.0,29.17,29.89,4.5,7,6.2,41.995,-87.933
1631,2,2011-07-19,92,79,86.0,73,77.0,BR,0.0,0.0,29.23,29.86,3.2,6,6.6,41.786,-87.752
1632,1,2011-07-20,99,73,86.0,73,77.0,BR HZ,0.0,0.02,29.08,29.8,9.0,23,10.7,41.995,-87.933
1633,2,2011-07-20,100,77,89.0,73,77.0,TS,0.0,0.0,29.15,29.78,7.6,23,9.9,41.786,-87.752
1634,1,2011-07-21,99,75,87.0,70,76.0,TS,0.0,0.02,29.1,29.8,6.2,28,8.8,41.995,-87.933
1635,2,2011-07-21,101,82,92.0,72,77.0, ,0.0,0.0,29.16,29.77,5.3,26,10.0,41.786,-87.752
1636,1,2011-07-22,88,70,79.0,70,73.0,TS TSRA RA BR,0.0,1.55,29.18,29.88,1.7,9,9.0,41.995,-87.933
1637,2,2011-07-22,100,71,85.0,70,74.0,TS TSRA BR,0.0,0.14,29.23,29.86,3.8,10,8.2,41.786,-87.752
1638,1,2011-07-23,87,70,79.0,70,73.0,TS TSRA RA BR,0.0,6.86,29.23,29.95,0.8,30,5.3,41.995,-87.933
1639,2,2011-07-23,87,70,79.0,70,73.0,TSRA RA BR VCTS,0.0,0.04,29.28,29.93,0.7,20,4.9,41.786,-87.752
1640,1,2011-07-24,87,72,80.0,70,73.0,TS TSRA BR,0.0,0.18,29.26,29.97,1.5,23,6.4,41.995,-87.933
1641,2,2011-07-24,87,72,80.0,69,72.0,TS TSRA VCFG,0.0,0.02,29.32,29.95,0.7,20,5.7,41.786,-87.752
1642,1,2011-07-25,88,73,81.0,66,71.0, ,0.0,0.0,29.2,29.91,3.4,32,6.5,41.995,-87.933
1643,2,2011-07-25,90,73,82.0,67,71.0, ,0.0,0.01,29.25,29.89,2.1,35,6.1,41.786,-87.752
1644,1,2011-07-26,83,71,77.0,63,68.0, ,0.0,0.0,29.18,29.88,6.3,5,8.5,41.995,-87.933
1645,2,2011-07-26,85,72,79.0,62,68.0, ,0.0,0.01,29.23,29.86,5.9,6,8.0,41.786,-87.752
1646,1,2011-07-27,90,68,79.0,66,70.0,TS TSRA,0.0,0.71,29.13,29.85,6.2,16,9.5,41.995,-87.933
1647,2,2011-07-27,92,72,82.0,66,71.0,TS BR,0.0,0.01,29.21,29.84,6.0,16,9.9,41.786,-87.752
1648,1,2011-07-28,87,73,80.0,71,74.0,TSRA RA BR,0.0,0.7,29.2,29.89,3.2,23,6.8,41.995,-87.933
1649,2,2011-07-28,88,74,81.0,71,74.0,TS RA,0.0,0.01,29.26,29.87,3.3,21,6.8,41.786,-87.752
1650,1,2011-07-29,86,71,79.0,67,71.0,BR,0.0,0.7,29.28,29.98,4.3,4,5.9,41.995,-87.933
1651,2,2011-07-29,86,74,80.0,69,72.0,TSRA BR,0.0,0.36,29.34,29.96,3.5,4,5.6,41.786,-87.752
1652,1,2011-07-30,91,67,79.0,64,70.0, ,0.0,0.0,29.35,30.05,2.4,13,3.4,41.995,-87.933
1653,2,2011-07-30,91,68,80.0,65,71.0, ,0.0,0.0,29.41,30.03,2.0,11,3.4,41.786,-87.752
1654,1,2011-07-31,90,68,79.0,69,73.0, ,0.0,0.0,29.35,30.06,4.9,25,5.0,41.995,-87.933
1655,2,2011-07-31,91,73,82.0,69,73.0, ,0.0,0.0,29.41,30.04,4.5,23,5.0,41.786,-87.752
1656,1,2011-08-01,91,74,83.0,72,75.0, ,0.0,0.0,29.28,29.99,4.2,27,4.9,41.995,-87.933
1657,2,2011-08-01,91,76,84.0,71,75.0,BR HZ,0.0,0.0,29.33,29.97,3.1,25,5.9,41.786,-87.752
1658,1,2011-08-02,93,74,84.0,73,76.0, ,0.0,0.43,29.04,29.77,8.3,21,9.1,41.995,-87.933
1659,2,2011-08-02,93,74,84.0,73,77.0,TS TSRA HZ,0.0,0.28,29.1,29.75,8.0,20,8.5,41.786,-87.752
1660,1,2011-08-03,86,72,79.0,67,71.0, ,0.0,0.0,29.11,29.81,6.9,2,8.0,41.995,-87.933
1661,2,2011-08-03,87,73,80.0,66,71.0,BR,0.0,0.0,29.16,29.78,9.6,1,10.3,41.786,-87.752
1662,1,2011-08-04,84,69,77.0,66,69.0, ,0.0,0.0,29.25,29.94,5.3,5,6.0,41.995,-87.933
1663,2,2011-08-04,82,69,76.0,67,70.0, ,0.0,0.0,29.3,29.92,4.8,5,6.7,41.786,-87.752
1664,1,2011-08-05,83,69,76.0,68,71.0,RA,0.0,0.01,29.21,29.93,4.0,5,5.5,41.995,-87.933
1665,2,2011-08-05,84,70,77.0,68,71.0, ,0.0,0.01,29.26,29.91,5.2,7,6.0,41.786,-87.752
1666,1,2011-08-06,85,72,79.0,70,72.0,RA BR,0.0,0.18,29.1,29.82,2.5,5,4.0,41.995,-87.933
1667,2,2011-08-06,85,73,79.0,70,72.0,RA BR,0.0,0.69,29.15,29.8,1.3,3,3.7,41.786,-87.752
1668,1,2011-08-07,86,68,77.0,69,71.0,TSRA BR,0.0,0.75,29.03,29.75,4.6,27,6.4,41.995,-87.933
1669,2,2011-08-07,87,70,79.0,69,72.0,RA BR HZ,0.0,0.49,29.09,29.73,3.6,26,5.6,41.786,-87.752
1670,1,2011-08-08,80,68,74.0,67,69.0,RA BR,0.0,0.63,29.0,29.72,4.0,4,6.2,41.995,-87.933
1671,2,2011-08-08,80,69,75.0,67,70.0,TSRA RA BR,0.0,0.29,29.06,29.7,2.8,6,5.8,41.786,-87.752
1672,1,2011-08-09,80,64,72.0,61,66.0,BR,0.0,0.0,28.97,29.67,10.8,28,11.1,41.995,-87.933
1673,2,2011-08-09,82,66,74.0,61,66.0,BR,0.0,0.01,29.03,29.66,11.0,27,11.6,41.786,-87.752
1674,1,2011-08-10,77,61,69.0,54,61.0, ,0.0,0.0,29.14,29.84,7.3,31,8.7,41.995,-87.933
1675,2,2011-08-10,78,62,70.0,54,61.0, ,0.0,0.0,29.2,29.82,4.4,31,8.0,41.786,-87.752
1676,1,2011-08-11,81,57,69.0,54,61.0, ,0.0,0.0,29.25,29.95,2.0,24,3.0,41.995,-87.933
1677,2,2011-08-11,81,60,71.0,54,61.0, ,0.0,0.0,29.31,29.93,2.7,23,4.2,41.786,-87.752
1678,1,2011-08-12,81,60,71.0,59,64.0, ,0.0,0.0,29.22,29.94,8.3,19,8.5,41.995,-87.933
1679,2,2011-08-12,82,65,74.0,57,64.0, ,0.0,0.0,29.28,29.93,8.2,19,8.4,41.786,-87.752
1680,1,2011-08-13,83,62,73.0,64,66.0,RA,0.0,0.75,29.15,29.86,3.6,27,6.7,41.995,-87.933
1681,2,2011-08-13,84,66,75.0,63,66.0,TS TSRA GR RA BR,0.0,0.93,29.2,29.84,5.3,24,7.8,41.786,-87.752
1682,1,2011-08-14,75,62,69.0,60,63.0,RA,0.0,0.01,29.24,29.95,10.4,36,11.7,41.995,-87.933
1683,2,2011-08-14,75,62,69.0,60,63.0,RA,0.0,0.01,29.29,29.93,11.7,35,12.6,41.786,-87.752
1684,1,2011-08-15,82,57,70.0,55,62.0, ,0.0,0.0,29.28,29.98,2.4,2,4.9,41.995,-87.933
1685,2,2011-08-15,80,59,70.0,55,62.0, ,0.0,0.0,29.33,29.96,2.7,5,5.2,41.786,-87.752
1686,1,2011-08-16,85,61,73.0,58,64.0, ,0.0,0.0,29.32,30.03,2.9,18,3.9,41.995,-87.933
1687,2,2011-08-16,83,63,73.0,56,63.0, ,0.0,0.0,29.38,30.01,2.3,18,3.0,41.786,-87.752
1688,1,2011-08-17,83,62,73.0,63,67.0, ,0.0,0.0,29.31,30.02,5.6,22,6.0,41.995,-87.933
1689,2,2011-08-17,83,65,74.0,61,67.0, ,0.0,0.0,29.36,30.01,6.0,21,6.2,41.786,-87.752
1690,1,2011-08-18,84,67,76.0,60,66.0, ,0.0,0.0,29.23,29.96,2.3,4,5.2,41.995,-87.933
1691,2,2011-08-18,85,71,78.0,62,67.0,HZ,0.0,0.0,29.28,29.94,2.8,7,5.2,41.786,-87.752
1692,1,2011-08-19,87,64,76.0,63,68.0, ,0.0,0.0,29.18,29.89,3.3,14,5.2,41.995,-87.933
1693,2,2011-08-19,86,67,77.0,62,68.0, ,0.0,0.0,29.23,29.87,4.7,13,5.8,41.786,-87.752
1694,1,2011-08-20,80,66,73.0,67,69.0,RA FG BR,0.0,1.11,29.22,29.92,1.3,21,3.4,41.995,-87.933
1695,2,2011-08-20,79,68,74.0,67,69.0,TSRA RA BR,0.0,0.39,29.28,29.9,2.0,16,4.9,41.786,-87.752
1696,1,2011-08-21,80,64,72.0,58,63.0,RA,0.0,0.01,29.26,29.97,8.0,32,8.5,41.995,-87.933
1697,2,2011-08-21,81,66,74.0,58,64.0,RA BR,0.0,0.01,29.32,29.95,7.0,32,7.6,41.786,-87.752
1698,1,2011-08-22,82,59,71.0,59,64.0, ,0.0,0.0,29.3,30.02,1.6,26,4.1,41.995,-87.933
1699,2,2011-08-22,82,61,72.0,59,64.0, ,0.0,0.0,29.36,30.01,0.7,8,3.5,41.786,-87.752
1700,1,2011-08-23,73,62,68.0,63,65.0,TSRA BR,0.0,0.65,29.1,29.86,9.1,20,9.8,41.995,-87.933
1701,2,2011-08-23,74,66,70.0,62,65.0,TSRA RA BR,0.0,0.4,29.18,29.86,8.4,20,9.5,41.786,-87.752
1702,1,2011-08-24,92,69,81.0,65,70.0,BR,0.0,0.0,28.99,29.7,8.2,27,10.7,41.995,-87.933
1703,2,2011-08-24,91,70,81.0,65,70.0, ,0.0,0.0,29.05,29.68,8.1,25,11.0,41.786,-87.752
1704,1,2011-08-25,83,64,74.0,59,64.0, ,0.0,0.0,29.26,29.95,4.1,36,7.3,41.995,-87.933
1705,2,2011-08-25,80,65,73.0,59,64.0, ,0.0,0.0,29.33,29.93,3.1,2,7.0,41.786,-87.752
1706,1,2011-08-26,83,59,71.0,58,63.0, ,0.0,0.0,29.26,29.98,1.9,26,3.3,41.995,-87.933
1707,2,2011-08-26,83,61,72.0,58,64.0, ,0.0,0.0,29.32,29.97,1.2,20,3.4,41.786,-87.752
1708,1,2011-08-27,81,64,73.0,62,66.0, ,0.0,0.0,29.21,29.93,8.2,2,9.2,41.995,-87.933
1709,2,2011-08-27,83,67,75.0,61,66.0, ,0.0,0.0,29.26,29.91,8.1,1,9.3,41.786,-87.752
1710,1,2011-08-28,77,61,69.0,57,61.0, ,0.0,0.0,29.22,29.93,7.0,2,7.9,41.995,-87.933
1711,2,2011-08-28,77,61,69.0,55,61.0, ,0.0,0.0,29.26,29.91,8.5,1,9.2,41.786,-87.752
1712,1,2011-08-29,79,59,69.0,56,62.0, ,0.0,0.0,29.31,30.01,1.4,2,3.5,41.995,-87.933
1713,2,2011-08-29,78,61,70.0,57,62.0, ,0.0,0.0,29.36,30.0,1.1,6,4.2,41.786,-87.752
1714,1,2011-08-30,76,61,69.0,56,62.0,RA,0.0,0.04,29.33,30.03,5.3,15,6.3,41.995,-87.933
1715,2,2011-08-30,79,64,72.0,54,61.0,RA,0.0,0.02,29.38,30.02,5.9,15,6.8,41.786,-87.752
1716,1,2011-08-31,87,65,76.0,64,68.0,RA,0.0,0.01,29.23,29.95,5.4,17,8.3,41.995,-87.933
1717,2,2011-08-31,88,65,77.0,64,69.0, ,0.0,0.05,29.29,29.94,5.4,17,7.4,41.786,-87.752
1718,1,2011-09-01,93,71,82.0,71,75.0, ,0.0,0.0,29.2,29.91,5.2,21,5.9,41.995,-87.933
1719,2,2011-09-01,94,74,84.0,70,75.0, ,0.0,0.0,29.26,29.89,5.8,21,6.3,41.786,-87.752
1720,1,2011-09-02,92,76,84.0,69,74.0,HZ,0.0,0.0,29.18,29.89,4.9,22,7.4,41.995,-87.933
1721,2,2011-09-02,94,79,87.0,69,74.0, ,0.0,0.01,29.24,29.87,4.0,20,6.6,41.786,-87.752
1722,1,2011-09-03,89,69,79.0,67,71.0,RA BR HZ,0.0,0.02,29.16,29.87,2.5,29,6.2,41.995,-87.933
1723,2,2011-09-03,87,71,79.0,68,71.0, ,0.0,0.15,29.21,29.85,1.2,20,5.7,41.786,-87.752
1724,1,2011-09-04,73,58,66.0,54,60.0, ,0.0,0.0,29.24,29.94,10.5,32,11.5,41.995,-87.933
1725,2,2011-09-04,74,60,67.0,55,61.0,RA,0.0,0.01,29.29,29.92,10.7,32,11.5,41.786,-87.752
1726,1,2011-09-05,65,52,59.0,45,52.0, ,0.0,0.0,29.39,30.1,14.2,1,14.8,41.995,-87.933
1727,2,2011-09-05,67,53,60.0,46,53.0, ,0.0,0.01,29.43,30.07,15.9,36,16.6,41.786,-87.752
1728,1,2011-09-06,66,51,59.0,46,52.0, ,0.0,0.0,29.44,30.16,9.5,3,10.1,41.995,-87.933
1729,2,2011-09-06,66,57,62.0,47,54.0, ,0.0,0.0,29.49,30.14,13.8,4,14.3,41.786,-87.752
1730,1,2011-09-07,70,52,61.0,47,54.0, ,0.0,0.0,29.42,30.16,10.2,1,10.8,41.995,-87.933
1731,2,2011-09-07,70,58,64.0,47,55.0, ,0.0,0.0,29.47,30.13,12.4,2,13.3,41.786,-87.752
1732,1,2011-09-08,75,57,66.0,53,59.0,RA,0.0,0.01,29.34,30.03,13.0,2,13.4,41.995,-87.933
1733,2,2011-09-08,74,62,68.0,54,59.0,RA DZ BR,0.0,0.06,29.36,30.03,14.9,2,15.2,41.786,-87.752
1734,1,2011-09-09,72,60,66.0,60,62.0,RA,0.0,0.02,29.23,29.96,8.2,4,8.3,41.995,-87.933
1735,2,2011-09-09,72,64,68.0,61,63.0,RA BR,0.0,0.11,29.28,29.94,7.9,4,8.4,41.786,-87.752
1736,1,2011-09-10,78,56,67.0,59,62.0,BR,0.0,0.0,29.29,30.0,0.9,14,3.1,41.995,-87.933
1737,2,2011-09-10,76,58,67.0,60,63.0,FG+ BR,0.0,0.01,29.34,29.99,0.9,14,2.0,41.786,-87.752
1738,1,2011-09-11,83,57,70.0,59,63.0,BR,0.0,0.0,29.27,29.99,5.1,27,5.5,41.995,-87.933
1739,2,2011-09-11,83,60,72.0,59,64.0,BR,0.0,0.0,29.33,29.98,4.3,25,4.7,41.786,-87.752
1740,1,2011-09-12,86,64,75.0,59,65.0, ,0.0,0.0,29.18,29.91,10.5,23,10.9,41.995,-87.933
1741,2,2011-09-12,86,64,75.0,59,65.0, ,0.0,0.0,29.24,29.9,9.2,23,9.3,41.786,-87.752
1742,1,2011-09-13,73,56,65.0,54,59.0,BR HZ FU,0.0,0.0,29.2,29.9,4.9,31,8.7,41.995,-87.933
1743,2,2011-09-13,76,58,67.0,55,61.0,HZ FU,0.0,0.0,29.26,29.89,3.4,31,7.8,41.786,-87.752
1744,1,2011-09-14,58,47,53.0,43,49.0,RA BR HZ FU,0.0,0.08,29.39,30.09,6.3,34,7.3,41.995,-87.933
1745,2,2011-09-14,60,48,54.0,45,51.0,RA BR HZ FU,0.0,0.01,29.47,30.09,6.0,32,7.3,41.786,-87.752
1746,1,2011-09-15,59,42,51.0,35,44.0, ,0.0,0.0,29.61,30.33,7.4,1,8.5,41.995,-87.933
1747,2,2011-09-15,60,44,52.0,36,45.0, ,0.0,0.0,29.67,30.32,7.2,36,9.0,41.786,-87.752
1748,1,2011-09-16,58,46,52.0,40,47.0, ,0.0,0.0,29.59,30.33,1.4,8,3.3,41.995,-87.933
1749,2,2011-09-16,59,48,54.0,38,47.0, ,0.0,0.0,29.65,30.33,2.6,13,3.7,41.786,-87.752
1750,1,2011-09-17,68,50,59.0,45,52.0, ,0.0,0.0,29.53,30.27,7.7,11,8.9,41.995,-87.933
1751,2,2011-09-17,69,52,61.0,44,52.0, ,0.0,0.0,29.59,30.27,8.7,11,9.6,41.786,-87.752
1752,1,2011-09-18,65,55,60.0,55,57.0,RA DZ BR,0.0,0.43,29.34,30.11,8.9,15,9.5,41.995,-87.933
1753,2,2011-09-18,66,56,61.0,54,57.0,RA DZ BR,0.0,0.34,29.41,30.11,7.4,14,8.0,41.786,-87.752
1754,1,2011-09-19,69,54,62.0,58,60.0,RA BR,0.0,0.24,29.24,29.96,4.1,29,5.8,41.995,-87.933
1755,2,2011-09-19,68,56,62.0,58,60.0,RA BR,0.0,0.41,29.3,29.96,3.8,26,5.8,41.786,-87.752
1756,1,2011-09-20,74,49,62.0,54,58.0,MIFG BCFG BR,0.0,0.0,29.26,29.99,7.3,18,7.3,41.995,-87.933
1757,2,2011-09-20,75,53,64.0,54,58.0,FG+ BCFG BR,0.0,0.01,29.33,29.99,5.8,17,6.1,41.786,-87.752
1758,1,2011-09-21,71,56,64.0,49,56.0,RA,0.0,0.01,29.23,29.95,10.2,25,11.0,41.995,-87.933
1759,2,2011-09-21,72,57,65.0,49,56.0, ,0.0,0.01,29.29,29.94,9.4,24,10.3,41.786,-87.752
1760,1,2011-09-22,64,51,58.0,47,52.0, ,0.0,0.0,29.36,30.08,4.6,27,6.9,41.995,-87.933
1761,2,2011-09-22,63,53,58.0,47,52.0, ,0.0,0.0,29.42,30.08,6.5,25,7.2,41.786,-87.752
1762,1,2011-09-23,62,48,55.0,44,49.0, ,0.0,0.0,29.33,30.06,5.9,36,7.0,41.995,-87.933
1763,2,2011-09-23,62,48,55.0,46,51.0,RA,0.0,0.02,29.38,30.05,4.1,36,6.4,41.786,-87.752
1764,1,2011-09-24,62,51,57.0,49,51.0,RA BR,0.0,0.14,29.26,29.99,3.6,3,4.6,41.995,-87.933
1765,2,2011-09-24,63,51,57.0,48,52.0,RA BR,0.0,0.07,29.31,29.98,2.9,4,5.3,41.786,-87.752
1766,1,2011-09-25,64,51,58.0,53,55.0,RA,0.0,0.08,29.13,29.87,4.1,14,5.5,41.995,-87.933
1767,2,2011-09-25,65,53,59.0,53,55.0,RA BR,0.0,0.23,29.18,29.87,4.7,13,5.8,41.786,-87.752
1768,1,2011-09-26,60,53,57.0,51,53.0,RA BR,0.0,1.21,28.92,29.65,8.8,18,15.4,41.995,-87.933
1769,2,2011-09-26,63,53,58.0,50,53.0,RA BR,0.0,0.9,28.98,29.65,8.1,19,12.4,41.786,-87.752
1770,1,2011-09-27,63,54,59.0,53,55.0,RA BR,0.0,0.31,29.0,29.71,4.3,6,8.3,41.995,-87.933
1771,2,2011-09-27,63,54,59.0,53,55.0,RA BR,0.0,0.25,29.05,29.7,2.4,5,7.1,41.786,-87.752
1772,1,2011-09-28,63,53,58.0,54,55.0,RA BR,0.0,0.77,29.07,29.78,6.5,32,7.0,41.995,-87.933
1773,2,2011-09-28,64,53,59.0,54,55.0,RA BR,0.0,0.15,29.12,29.77,5.7,32,6.7,41.786,-87.752
1774,1,2011-09-29,66,49,58.0,51,53.0,RA BR,0.0,0.06,28.98,29.7,11.7,28,13.5,41.995,-87.933
1775,2,2011-09-29,66,51,59.0,50,54.0,RA DZ BR,0.0,0.09,29.03,29.7,11.2,27,12.7,41.786,-87.752
1776,1,2011-09-30,57,45,51.0,41,47.0,RA,0.0,0.09,29.32,30.01,14.6,34,15.0,41.995,-87.933
1777,2,2011-09-30,58,47,53.0,42,47.0,RA,0.0,0.17,29.37,30.0,15.4,34,16.3,41.786,-87.752
1778,1,2011-10-01,56,42,49.0,40,45.0, ,0.0,0.01,29.53,30.26,9.6,36,10.3,41.995,-87.933
1779,2,2011-10-01,56,44,50.0,40,45.0, ,0.0,0.01,29.59,30.26,10.7,35,11.2,41.786,-87.752
1780,1,2011-10-02,66,41,54.0,38,46.0, ,0.0,0.0,29.47,30.22,4.7,32,5.4,41.995,-87.933
1781,2,2011-10-02,65,41,53.0,39,46.0, ,0.0,0.0,29.54,30.22,4.1,32,4.6,41.786,-87.752
1782,1,2011-10-03,69,44,57.0,45,50.0, ,0.0,0.0,29.48,30.21,3.4,3,5.0,41.995,-87.933
1783,2,2011-10-03,70,45,58.0,44,50.0, ,0.0,0.0,29.54,30.2,3.6,2,4.1,41.786,-87.752
1784,1,2011-10-04,76,43,60.0,47,52.0, ,0.0,0.0,29.52,30.25,1.1,16,2.3,41.995,-87.933
1785,2,2011-10-04,74,46,60.0,47,53.0, ,0.0,0.0,29.58,30.25,0.7,15,1.7,41.786,-87.752
1786,1,2011-10-05,80,49,65.0,48,55.0, ,0.0,0.0,29.49,30.22,1.9,18,3.2,41.995,-87.933
1787,2,2011-10-05,80,52,66.0,47,55.0, ,0.0,0.0,29.55,30.21,1.3,17,2.9,41.786,-87.752
1788,1,2011-10-06,81,50,66.0,51,58.0, ,0.0,0.0,29.5,30.23,3.8,15,4.6,41.995,-87.933
1789,2,2011-10-06,81,56,69.0,50,58.0, ,0.0,0.0,29.57,30.22,3.9,15,4.6,41.786,-87.752
1790,1,2011-10-07,84,54,69.0,53,59.0, ,0.0,0.0,29.52,30.25,7.5,18,7.7,41.995,-87.933
1791,2,2011-10-07,84,59,72.0,51,59.0, ,0.0,0.0,29.59,30.24,6.4,17,6.8,41.786,-87.752
1792,1,2011-10-08,82,54,68.0,54,60.0, ,0.0,0.0,29.56,30.27,7.2,19,7.6,41.995,-87.933
1793,2,2011-10-08,82,61,72.0,53,60.0, ,0.0,0.0,29.62,30.27,6.3,19,6.9,41.786,-87.752
1794,1,2011-10-09,80,52,66.0,51,58.0, ,0.0,0.0,29.55,30.29,2.8,9,3.8,41.995,-87.933
1795,2,2011-10-09,80,56,68.0,51,58.0, ,0.0,0.0,29.62,30.28,3.1,10,3.8,41.786,-87.752
1796,1,2011-10-10,76,54,65.0,51,57.0, ,0.0,0.0,29.39,30.13,5.2,16,6.0,41.995,-87.933
1797,2,2011-10-10,77,58,68.0,49,58.0, ,0.0,0.0,29.45,30.12,5.9,16,6.4,41.786,-87.752
1798,1,2011-10-11,79,57,68.0,54,60.0, ,0.0,0.0,29.23,29.97,4.1,15,4.9,41.995,-87.933
1799,2,2011-10-11,78,58,68.0,52,59.0, ,0.0,0.0,29.29,29.97,3.8,13,4.6,41.786,-87.752
1800,1,2011-10-12,78,55,67.0,52,58.0, ,0.0,0.0,29.03,29.77,7.0,14,8.1,41.995,-87.933
1801,2,2011-10-12,77,57,67.0,51,58.0, ,0.0,0.0,29.08,29.76,6.0,14,6.8,41.786,-87.752
1802,1,2011-10-13,66,52,59.0,55,58.0,RA BR,0.0,0.28,28.81,29.54,4.3,26,7.0,41.995,-87.933
1803,2,2011-10-13,64,52,58.0,55,57.0,RA BR,0.0,0.49,28.87,29.53,2.8,24,6.0,41.786,-87.752
1804,1,2011-10-14,62,48,55.0,41,48.0, ,0.0,0.0,28.9,29.6,15.4,28,15.6,41.995,-87.933
1805,2,2011-10-14,61,49,55.0,41,48.0, ,0.0,0.0,28.97,29.61,15.1,27,15.3,41.786,-87.752
1806,1,2011-10-15,62,47,55.0,36,46.0, ,0.0,0.0,29.1,29.8,14.8,27,15.3,41.995,-87.933
1807,2,2011-10-15,61,47,54.0,36,46.0, ,0.0,0.0,29.18,29.81,14.9,26,15.1,41.786,-87.752
1808,1,2011-10-16,62,48,55.0,39,46.0,RA,0.0,0.17,29.08,29.81,7.4,28,8.5,41.995,-87.933
1809,2,2011-10-16,60,46,53.0,39,46.0,RA,0.0,0.12,29.15,29.81,6.7,26,8.1,41.786,-87.752
1810,1,2011-10-17,59,41,50.0,33,42.0, ,0.0,0.0,29.11,29.85,10.2,26,10.4,41.995,-87.933
