,trap-date,trap,num-sqitos,ERRATICUS,PIPIENS,PIPIENSRESTUANS,RESTUANS,SALINARIUS,TARSALIS,TERRITANS,wnv,trap-lat,trap-long
6412,2011-06-30,T235,12,0,0,0,1,0,0,1,0,41.776428,-87.627096
6414,2011-06-30,T900,801,0,0,14,10,0,0,0,0,41.974689,-87.890615
6438,2011-06-30,T903,95,0,1,1,1,0,0,0,0,41.957799,-87.930995
6441,2011-07-11,T002,46,0,1,1,1,0,0,0,0,41.95469,-87.800991
6444,2011-07-11,T003,13,0,1,1,1,0,0,0,0,41.964242,-87.757639
6447,2011-07-11,T008,90,0,0,1,1,0,0,0,0,42.008314,-87.77792099999999
6449,2011-07-11,T009,6,0,0,1,1,0,0,0,0,41.992478000000006,-87.862995
6451,2011-07-11,T011,94,0,0,1,2,0,0,0,0,41.944869,-87.832763
6454,2011-07-11,T018,2,0,0,1,0,0,0,0,0,42.010412,-87.66214000000001
6455,2011-07-11,T027,23,0,0,1,1,0,0,1,0,41.984809000000006,-87.728492
6458,2011-07-11,T028,1,0,0,0,1,0,0,0,0,41.986921,-87.689778
6459,2011-07-11,T030,12,0,0,1,1,0,0,0,0,41.899229999999996,-87.716788
6461,2011-07-11,T031,10,0,0,1,1,0,0,1,0,41.801497999999995,-87.763416
6464,2011-07-11,T033,5,0,0,1,1,0,0,0,0,41.906638,-87.701431
6466,2011-07-11,T035,7,0,0,0,1,0,0,0,0,41.763733,-87.742302
6467,2011-07-11,T039,4,0,0,1,0,0,0,0,0,41.911823999999996,-87.726737
6468,2011-07-11,T046,1,0,0,1,0,0,0,0,0,41.891118,-87.65449100000001
6469,2011-07-11,T047,98,0,0,2,1,0,0,0,0,41.868142,-87.696269
6472,2011-07-11,T048,45,0,1,1,1,0,0,1,0,41.867108,-87.654224
6476,2011-07-11,T049,1,0,0,0,1,0,0,0,0,41.896282,-87.655232
6477,2011-07-11,T054,10,0,0,1,1,0,0,0,0,41.921965,-87.632085
6479,2011-07-11,T061,16,0,0,1,1,0,0,0,0,41.801179,-87.679447
6481,2011-07-11,T063,36,0,0,1,1,0,0,0,0,41.82561,-87.726549
6483,2011-07-11,T065,19,0,0,1,1,0,0,0,0,41.778296999999995,-87.752411
6485,2011-07-11,T073,18,0,0,0,1,0,0,0,0,41.773215,-87.60088
6486,2011-07-11,T074,3,0,0,0,1,0,0,0,0,41.822536,-87.66634300000001
6487,2011-07-11,T080,4,0,0,1,0,0,0,1,0,41.754676,-87.612922
6489,2011-07-11,T081,3,0,0,0,1,0,0,0,0,41.821582,-87.62779599999999
6490,2011-07-11,T082,6,0,0,1,1,0,0,0,0,41.803422999999995,-87.642984
6492,2011-07-11,T083,1,0,0,0,1,0,0,0,0,41.754292,-87.590773
6493,2011-07-11,T089,1,0,0,1,0,0,0,0,0,41.723195000000004,-87.64997
6494,2011-07-11,T090,22,0,0,1,1,0,0,0,0,41.868077,-87.666901
6496,2011-07-11,T094,25,0,0,1,1,0,0,0,0,41.720848,-87.666014
6498,2011-07-11,T095,1,0,0,0,1,0,0,0,0,41.704336,-87.70373599999999
6499,2011-07-11,T099,3,0,0,1,0,0,0,0,0,41.733643,-87.55551
6500,2011-07-11,T102,16,0,0,1,1,0,0,0,0,41.750498,-87.605294
6502,2011-07-11,T114,130,0,1,1,2,0,0,0,0,41.798697,-87.736812
6506,2011-07-11,T115,123,0,0,2,1,0,0,0,0,41.673408,-87.599862
6509,2011-07-11,T128,9,0,0,1,1,0,0,0,0,41.704572,-87.56566600000001
6511,2011-07-11,T135,32,0,0,1,1,0,0,1,0,41.662014,-87.72460799999999
6514,2011-07-11,T138,59,0,0,1,1,0,0,1,0,41.726465000000005,-87.585413
6517,2011-07-11,T144,3,0,0,0,1,0,0,0,0,41.94016,-87.794896
6518,2011-07-11,T145,3,0,0,1,1,0,0,0,0,41.878114000000004,-87.629798
6520,2011-07-11,T147,40,0,0,1,1,0,0,0,0,41.932094,-87.700117
6522,2011-07-11,T148,27,0,0,1,1,0,0,0,0,42.01743,-87.68776899999999
6524,2011-07-11,T151,70,0,0,2,1,1,0,0,0,41.916265,-87.800515
6528,2011-07-11,T152,8,0,0,1,0,0,0,0,0,41.846075,-87.716277
6529,2011-07-11,T155,1,0,0,0,1,0,0,0,0,41.776156,-87.778927
6530,2011-07-11,T160,85,0,0,1,1,0,0,1,0,41.903002,-87.68826700000001
6533,2011-07-11,T200,21,0,0,1,1,0,0,1,0,41.678618,-87.559308
6536,2011-07-11,T209,2,0,0,0,1,0,0,0,0,41.740641,-87.546587
6537,2011-07-11,T212,7,0,0,1,1,0,0,1,0,41.680946,-87.535198
6540,2011-07-11,T218,6,0,0,1,1,0,0,0,0,41.948167,-87.730698
6542,2011-07-11,T220,1,0,0,0,1,0,0,0,0,41.963976,-87.69181
6543,2011-07-11,T221,3,0,0,1,1,0,0,0,0,41.659112,-87.53869300000001
6545,2011-07-11,T223,63,0,0,1,1,0,0,0,0,41.973845000000004,-87.805059
6547,2011-07-11,T224,12,0,0,1,1,0,0,0,0,41.947227000000005,-87.67145699999999
6549,2011-07-11,T225,11,0,0,1,1,1,0,0,0,41.743402,-87.731435
6552,2011-07-11,T226,34,0,0,1,1,0,0,1,0,41.793818,-87.654234
6555,2011-07-11,T227,4,0,0,0,1,0,0,0,0,41.728495,-87.60096300000001
6556,2011-07-11,T228,5,0,0,1,1,0,0,0,0,41.951865999999995,-87.72505699999999
6558,2011-07-11,T230,7,0,0,1,1,0,0,0,0,41.904194,-87.756155
6560,2011-07-11,T231,3,0,0,1,1,0,0,0,0,41.98728,-87.666066
6562,2011-07-11,T232,20,0,0,1,1,0,0,0,0,41.912563,-87.66805500000001
6564,2011-07-11,T235,8,0,0,0,1,0,0,0,0,41.776428,-87.627096
6565,2011-07-11,T900,507,0,1,7,9,0,0,0,0,41.974689,-87.890615
6582,2011-07-11,T903,145,0,0,2,3,0,0,0,0,41.957799,-87.930995
6587,2011-07-15,T002,54,0,0,1,1,0,0,0,0,41.95469,-87.800991
6589,2011-07-15,T003,104,0,1,2,1,0,0,0,0,41.964242,-87.757639
6593,2011-07-15,T008,131,0,0,2,1,0,0,0,0,42.008314,-87.77792099999999
6596,2011-07-15,T009,2,0,0,1,1,0,0,0,0,41.992478000000006,-87.862995
6598,2011-07-15,T011,74,0,1,2,1,0,0,0,0,41.944869,-87.832763
6602,2011-07-15,T012,2,0,0,1,0,0,0,0,0,41.991429,-87.747113
6603,2011-07-15,T013,5,0,0,1,0,0,0,0,0,41.923738,-87.785288
6604,2011-07-15,T017,3,0,0,1,1,0,0,0,0,41.960615999999995,-87.777189
6606,2011-07-15,T018,1,0,0,0,1,0,0,0,0,42.010412,-87.66214000000001
6607,2011-07-15,T027,14,0,0,2,1,0,0,1,0,41.984809000000006,-87.728492
6611,2011-07-15,T028,1,0,0,0,1,0,0,0,0,41.986921,-87.689778
6612,2011-07-15,T030,6,0,0,1,1,0,0,0,0,41.899229999999996,-87.716788
6614,2011-07-15,T031,41,0,0,1,1,0,0,0,0,41.801497999999995,-87.763416
6616,2011-07-15,T033,5,0,0,1,1,0,0,0,0,41.906638,-87.701431
6618,2011-07-15,T035,2,0,0,0,1,0,0,0,0,41.763733,-87.742302
6619,2011-07-15,T039,1,0,0,1,0,0,0,0,0,41.911823999999996,-87.726737
6620,2011-07-15,T046,1,0,0,1,0,0,0,0,0,41.891118,-87.65449100000001
6621,2011-07-15,T047,14,0,1,1,1,0,0,0,0,41.868142,-87.696269
6624,2011-07-15,T048,67,0,0,2,1,0,0,0,0,41.867108,-87.654224
6627,2011-07-15,T049,2,0,0,1,0,0,0,0,0,41.896282,-87.655232
6628,2011-07-15,T054,28,0,0,2,1,0,0,0,0,41.921965,-87.632085
6631,2011-07-15,T061,17,0,1,1,1,0,0,0,0,41.801179,-87.679447
6634,2011-07-15,T062,6,0,0,1,0,0,0,0,0,41.800737,-87.71188000000001
6635,2011-07-15,T063,4,0,0,1,1,0,0,0,0,41.82561,-87.726549
6637,2011-07-15,T065,24,0,0,1,1,0,0,0,0,41.778296999999995,-87.752411
6639,2011-07-15,T066,8,0,0,1,0,0,0,1,0,41.77166,-87.703047
6641,2011-07-15,T073,34,0,1,1,1,0,0,0,0,41.773215,-87.60088
6644,2011-07-15,T074,2,0,0,0,1,0,0,0,0,41.822536,-87.66634300000001
6645,2011-07-15,T079,4,0,1,1,1,0,0,0,0,41.766202,-87.562889
6648,2011-07-15,T080,7,0,0,1,1,0,0,0,0,41.754676,-87.612922
6650,2011-07-15,T082,9,0,1,1,1,0,0,0,0,41.803422999999995,-87.642984
6653,2011-07-15,T083,6,0,0,1,0,0,0,0,0,41.754292,-87.590773
6654,2011-07-15,T089,1,0,1,0,0,0,0,0,0,41.723195000000004,-87.64997
6655,2011-07-15,T090,69,0,1,2,1,0,0,0,0,41.868077,-87.666901
6659,2011-07-15,T094,77,0,0,1,1,1,0,0,0,41.720848,-87.666014
6662,2011-07-15,T099,20,0,0,1,1,0,0,0,0,41.733643,-87.55551
6664,2011-07-15,T102,9,0,0,1,1,0,0,0,0,41.750498,-87.605294
6666,2011-07-15,T114,420,0,0,7,2,0,0,0,0,41.798697,-87.736812
6675,2011-07-15,T115,308,0,0,7,1,1,0,0,0,41.673408,-87.599862
6684,2011-07-15,T128,44,0,0,1,1,0,0,0,0,41.704572,-87.56566600000001
6686,2011-07-15,T135,1,0,0,0,0,0,0,1,0,41.662014,-87.72460799999999
6687,2011-07-15,T138,71,0,0,1,1,0,0,1,0,41.726465000000005,-87.585413
6690,2011-07-15,T144,9,0,0,1,1,0,0,0,0,41.94016,-87.794896
6692,2011-07-15,T145,5,0,0,1,0,0,0,0,0,41.878114000000004,-87.629798
6693,2011-07-15,T147,3,0,0,1,1,0,0,0,0,41.932094,-87.700117
6695,2011-07-15,T148,1,0,0,0,1,0,0,0,0,42.01743,-87.68776899999999
6696,2011-07-15,T151,129,0,0,3,1,0,0,0,0,41.916265,-87.800515
6700,2011-07-15,T152,11,0,0,1,1,0,0,0,0,41.846075,-87.716277
6702,2011-07-15,T155,1,0,0,0,1,0,0,0,0,41.776156,-87.778927
6703,2011-07-15,T158,9,0,0,1,1,0,0,0,0,41.682587,-87.707973
6705,2011-07-15,T160,5,0,0,1,1,0,0,0,0,41.903002,-87.68826700000001
6707,2011-07-15,T200,9,0,0,1,1,1,0,0,0,41.678618,-87.559308
6710,2011-07-15,T209,6,0,0,0,1,0,0,1,0,41.740641,-87.546587
6712,2011-07-15,T212,3,0,0,0,1,0,0,1,0,41.680946,-87.535198
6714,2011-07-15,T218,4,0,0,1,1,0,0,0,0,41.948167,-87.730698
6716,2011-07-15,T220,5,0,0,1,1,0,0,0,0,41.963976,-87.69181
6718,2011-07-15,T221,2,0,0,1,0,0,0,0,0,41.659112,-87.53869300000001
6719,2011-07-15,T222,3,0,0,1,1,0,0,0,0,41.925197999999995,-87.746381
6721,2011-07-15,T223,128,0,0,3,1,0,0,1,0,41.973845000000004,-87.805059
6726,2011-07-15,T224,5,0,0,1,1,0,0,0,0,41.947227000000005,-87.67145699999999
6728,2011-07-15,T225,6,0,0,1,1,0,0,0,0,41.743402,-87.731435
6730,2011-07-15,T226,29,0,1,1,1,0,0,0,0,41.793818,-87.654234
6733,2011-07-15,T227,3,0,0,1,1,0,0,0,0,41.728495,-87.60096300000001
6735,2011-07-15,T228,9,0,0,1,1,0,0,1,0,41.951865999999995,-87.72505699999999
6738,2011-07-15,T230,2,0,0,0,1,0,0,0,0,41.904194,-87.756155
6739,2011-07-15,T231,1,0,0,0,1,0,0,0,0,41.98728,-87.666066
6740,2011-07-15,T232,4,0,0,1,1,0,0,0,0,41.912563,-87.66805500000001
6742,2011-07-15,T235,34,0,1,1,1,0,0,0,0,41.776428,-87.627096
6745,2011-07-15,T900,198,0,3,4,5,1,0,0,0,41.974689,-87.890615
6758,2011-07-15,T903,174,0,1,1,4,0,0,0,0,41.957799,-87.930995
6764,2011-07-25,T002,29,0,0,1,1,0,0,0,0,41.95469,-87.800991
6766,2011-07-25,T003,74,0,1,2,1,0,0,0,0,41.964242,-87.757639
6770,2011-07-25,T008,21,0,0,1,1,0,0,0,0,42.008314,-87.77792099999999
6772,2011-07-25,T009,1,0,0,1,0,0,0,0,0,41.992478000000006,-87.862995
6773,2011-07-25,T011,41,0,1,1,1,0,0,0,0,41.944869,-87.832763
6776,2011-07-25,T012,7,0,0,1,0,0,0,0,0,41.991429,-87.747113
6777,2011-07-25,T013,9,0,0,1,0,0,0,0,0,41.923738,-87.785288
6778,2011-07-25,T017,2,0,0,1,0,0,0,0,0,41.960615999999995,-87.777189
6779,2011-07-25,T018,4,0,0,1,0,0,0,1,0,42.010412,-87.66214000000001
6781,2011-07-25,T027,34,0,0,1,1,0,0,1,0,41.984809000000006,-87.728492
6784,2011-07-25,T028,3,0,0,0,1,0,0,0,0,41.986921,-87.689778
6785,2011-07-25,T030,4,0,1,1,1,0,0,0,0,41.899229999999996,-87.716788
6788,2011-07-25,T031,70,0,1,1,1,0,0,1,0,41.801497999999995,-87.763416
6792,2011-07-25,T033,2,0,0,1,1,0,0,0,0,41.906638,-87.701431
6794,2011-07-25,T035,3,0,0,0,1,0,0,0,0,41.763733,-87.742302
6795,2011-07-25,T039,9,0,0,1,1,0,0,0,0,41.911823999999996,-87.726737
6797,2011-07-25,T046,1,0,0,1,0,0,0,0,0,41.891118,-87.65449100000001
6798,2011-07-25,T047,29,0,1,1,1,0,0,0,0,41.868142,-87.696269
6801,2011-07-25,T048,47,0,0,1,1,0,0,0,0,41.867108,-87.654224
6803,2011-07-25,T049,1,0,0,1,0,0,0,0,0,41.896282,-87.655232
6804,2011-07-25,T054,5,0,0,1,0,0,0,0,0,41.921965,-87.632085
6805,2011-07-25,T061,14,0,0,1,1,0,0,0,0,41.801179,-87.679447
6807,2011-07-25,T062,3,0,0,1,1,0,0,0,0,41.800737,-87.71188000000001
6809,2011-07-25,T063,17,0,1,1,1,0,0,0,0,41.82561,-87.726549
6812,2011-07-25,T065,33,0,1,1,1,0,0,0,0,41.778296999999995,-87.752411
6815,2011-07-25,T069,4,0,1,1,0,0,0,0,0,41.768388,-87.678649
6817,2011-07-25,T073,38,0,1,1,1,0,0,0,0,41.773215,-87.60088
6820,2011-07-25,T074,5,0,0,1,1,0,0,0,0,41.822536,-87.66634300000001
6822,2011-07-25,T079,8,0,0,1,1,0,0,0,0,41.766202,-87.562889
6824,2011-07-25,T080,8,0,0,1,1,0,0,0,0,41.754676,-87.612922
6826,2011-07-25,T082,8,0,0,1,1,0,0,0,0,41.803422999999995,-87.642984
6828,2011-07-25,T083,4,0,0,1,1,0,0,0,0,41.754292,-87.590773
6830,2011-07-25,T089,2,0,1,0,0,0,0,0,0,41.723195000000004,-87.64997
6831,2011-07-25,T090,52,0,1,1,1,0,0,0,0,41.868077,-87.666901
6834,2011-07-25,T094,43,0,1,1,1,0,0,0,0,41.720848,-87.666014
6837,2011-07-25,T095,83,0,1,1,1,0,0,0,0,41.704336,-87.70373599999999
6840,2011-07-25,T102,26,0,1,1,1,0,0,0,0,41.750498,-87.605294
6843,2011-07-25,T114,215,0,1,4,1,0,0,0,0,41.798697,-87.736812
6849,2011-07-25,T115,52,0,1,1,1,0,0,0,0,41.673408,-87.599862
6852,2011-07-25,T128,40,0,1,1,1,0,0,1,0,41.704572,-87.56566600000001
6856,2011-07-25,T135,23,0,0,1,1,0,0,1,0,41.662014,-87.72460799999999
6859,2011-07-25,T138,1,0,0,1,0,0,0,0,0,41.726465000000005,-87.585413
6860,2011-07-25,T144,17,0,0,1,1,0,0,0,0,41.94016,-87.794896
6862,2011-07-25,T145,4,0,0,1,1,0,0,0,0,41.878114000000004,-87.629798
6864,2011-07-25,T147,32,0,1,1,1,0,0,0,0,41.932094,-87.700117
6867,2011-07-25,T151,32,0,1,2,1,0,0,0,0,41.916265,-87.800515
6871,2011-07-25,T152,5,0,1,1,1,0,0,0,0,41.846075,-87.716277
6874,2011-07-25,T155,1,0,0,1,0,0,0,0,0,41.776156,-87.778927
6875,2011-07-25,T158,10,0,1,1,0,0,0,0,0,41.682587,-87.707973
6877,2011-07-25,T160,7,0,0,1,0,0,0,0,0,41.903002,-87.68826700000001
6878,2011-07-25,T200,17,0,0,1,1,0,0,1,0,41.678618,-87.559308
6881,2011-07-25,T209,8,0,1,1,0,0,0,0,0,41.740641,-87.546587
6883,2011-07-25,T212,5,0,1,0,1,0,0,1,0,41.680946,-87.535198
6886,2011-07-25,T218,5,0,0,1,0,0,0,0,0,41.948167,-87.730698
6887,2011-07-25,T220,1,0,1,0,0,0,0,0,0,41.963976,-87.69181
6888,2011-07-25,T222,8,0,0,1,1,0,0,0,0,41.925197999999995,-87.746381
6890,2011-07-25,T223,270,0,0,6,1,0,0,0,0,41.973845000000004,-87.805059
6897,2011-07-25,T224,4,0,0,1,1,0,0,0,0,41.947227000000005,-87.67145699999999
6899,2011-07-25,T225,70,0,1,1,1,0,0,0,1,41.743402,-87.731435
6902,2011-07-25,T226,34,0,1,1,1,0,0,0,0,41.793818,-87.654234
6905,2011-07-25,T227,10,0,0,1,1,0,0,0,0,41.728495,-87.60096300000001
6907,2011-07-25,T228,26,0,0,1,1,0,0,0,0,41.951865999999995,-87.72505699999999
6909,2011-07-25,T230,7,0,1,0,1,0,0,0,0,41.904194,-87.756155
6911,2011-07-25,T231,5,0,1,1,1,0,0,0,0,41.98728,-87.666066
6914,2011-07-25,T235,43,0,1,1,1,0,0,0,0,41.776428,-87.627096
6917,2011-07-25,T900,601,0,5,8,7,0,0,0,2,41.974689,-87.890615
6937,2011-07-25,T903,152,0,1,4,1,0,0,0,0,41.957799,-87.930995
6943,2011-07-29,T002,44,0,1,1,1,0,0,0,0,41.95469,-87.800991
6946,2011-07-29,T003,148,0,1,3,1,0,0,0,0,41.964242,-87.757639
6951,2011-07-29,T008,9,0,1,1,1,0,0,0,0,42.008314,-87.77792099999999
6954,2011-07-29,T011,66,0,0,2,1,0,0,0,0,41.944869,-87.832763
6957,2011-07-29,T012,10,0,0,1,1,0,0,0,0,41.991429,-87.747113
6959,2011-07-29,T013,1,0,0,1,0,0,0,0,0,41.923738,-87.785288
6960,2011-07-29,T017,1,0,1,0,0,0,0,0,0,41.960615999999995,-87.777189
6961,2011-07-29,T018,1,0,0,1,0,0,0,0,0,42.010412,-87.66214000000001
6962,2011-07-29,T027,17,0,1,1,1,0,0,1,0,41.984809000000006,-87.728492
6966,2011-07-29,T030,1,0,0,0,1,0,0,0,0,41.899229999999996,-87.716788
6967,2011-07-29,T031,131,0,0,3,1,0,0,1,1,41.801497999999995,-87.763416
6972,2011-07-29,T035,2,0,0,0,1,0,0,0,0,41.763733,-87.742302
6973,2011-07-29,T039,1,0,0,1,0,0,0,0,0,41.911823999999996,-87.726737
6974,2011-07-29,T046,3,0,0,1,0,0,0,0,0,41.891118,-87.65449100000001
6975,2011-07-29,T047,27,0,1,1,1,0,0,0,0,41.868142,-87.696269
6978,2011-07-29,T048,13,0,0,1,1,0,0,0,0,41.867108,-87.654224
6980,2011-07-29,T049,2,0,0,1,1,0,0,0,0,41.896282,-87.655232
6982,2011-07-29,T054,3,0,0,1,1,0,0,0,0,41.921965,-87.632085
6984,2011-07-29,T061,5,0,0,1,1,0,0,0,0,41.801179,-87.679447
6986,2011-07-29,T062,1,0,0,1,0,0,0,0,0,41.800737,-87.71188000000001
6987,2011-07-29,T063,2,0,0,1,1,0,0,0,0,41.82561,-87.726549
6989,2011-07-29,T065,10,0,1,1,1,0,0,0,0,41.778296999999995,-87.752411
6992,2011-07-29,T066,8,0,0,1,0,0,0,0,0,41.77166,-87.703047
6993,2011-07-29,T073,13,0,1,1,1,0,0,0,0,41.773215,-87.60088
6996,2011-07-29,T074,1,0,0,1,0,0,0,0,0,41.822536,-87.66634300000001
6997,2011-07-29,T079,2,0,0,0,1,0,0,0,0,41.766202,-87.562889
6998,2011-07-29,T080,3,0,1,0,0,0,0,0,0,41.754676,-87.612922
6999,2011-07-29,T081,1,0,0,0,1,0,0,0,0,41.821582,-87.62779599999999
7000,2011-07-29,T082,8,0,0,0,1,0,0,0,0,41.803422999999995,-87.642984
7001,2011-07-29,T089,1,0,0,0,1,0,0,0,0,41.723195000000004,-87.64997
7002,2011-07-29,T090,24,0,0,1,1,0,0,0,1,41.868077,-87.666901
7004,2011-07-29,T094,18,0,0,1,1,0,0,0,0,41.720848,-87.666014
7006,2011-07-29,T095,2,0,0,1,0,0,0,0,0,41.704336,-87.70373599999999
7007,2011-07-29,T099,1,0,0,1,0,0,0,0,0,41.733643,-87.55551
7008,2011-07-29,T102,9,0,0,1,0,0,0,0,0,41.750498,-87.605294
7009,2011-07-29,T114,13,0,1,1,1,0,0,0,0,41.798697,-87.736812
7012,2011-07-29,T128,4,0,0,0,1,0,0,1,0,41.704572,-87.56566600000001
7014,2011-07-29,T135,6,0,0,1,1,0,0,1,0,41.662014,-87.72460799999999
7017,2011-07-29,T138,3,0,0,1,0,0,0,0,0,41.726465000000005,-87.585413
7018,2011-07-29,T145,4,0,0,1,0,0,0,0,0,41.878114000000004,-87.629798
7019,2011-07-29,T147,7,0,1,1,1,0,0,0,0,41.932094,-87.700117
7022,2011-07-29,T151,161,0,1,3,1,0,0,0,0,41.916265,-87.800515
7027,2011-07-29,T152,7,0,0,1,0,0,0,0,0,41.846075,-87.716277
7028,2011-07-29,T155,1,0,1,0,0,0,0,0,0,41.776156,-87.778927
7029,2011-07-29,T159,4,0,1,0,1,0,0,0,0,41.732984,-87.649642
7031,2011-07-29,T160,20,0,1,1,0,1,0,0,0,41.903002,-87.68826700000001
7034,2011-07-29,T200,1,0,0,0,1,0,0,0,0,41.678618,-87.559308
7035,2011-07-29,T209,4,0,0,1,1,0,0,0,0,41.740641,-87.546587
7037,2011-07-29,T218,1,0,0,1,0,0,0,0,0,41.948167,-87.730698
7038,2011-07-29,T220,2,0,0,1,0,0,0,0,0,41.963976,-87.69181
7039,2011-07-29,T221,11,0,0,1,1,0,0,0,0,41.659112,-87.53869300000001
7041,2011-07-29,T222,4,0,0,1,0,0,0,0,0,41.925197999999995,-87.746381
7042,2011-07-29,T223,94,0,0,2,1,0,0,0,1,41.973845000000004,-87.805059
7045,2011-07-29,T224,2,0,0,1,1,0,0,0,0,41.947227000000005,-87.67145699999999
7047,2011-07-29,T225,7,0,1,1,1,0,0,0,0,41.743402,-87.731435
7050,2011-07-29,T226,44,0,1,1,1,1,0,0,0,41.793818,-87.654234
7054,2011-07-29,T228,3,0,0,0,1,0,0,0,0,41.951865999999995,-87.72505699999999
7055,2011-07-29,T230,81,0,0,2,1,0,0,0,0,41.904194,-87.756155
7058,2011-07-29,T232,1,0,0,0,1,0,0,0,0,41.912563,-87.66805500000001
7059,2011-07-29,T235,7,0,1,1,0,0,0,0,0,41.776428,-87.627096
7061,2011-07-29,T900,242,0,5,6,4,0,0,0,3,41.974689,-87.890615
7076,2011-07-29,T903,85,0,2,2,1,0,0,0,2,41.957799,-87.930995
7081,2011-08-05,T002,24,0,0,1,1,0,0,0,0,41.95469,-87.800991
7083,2011-08-05,T003,54,0,0,2,0,0,0,0,0,41.964242,-87.757639
7085,2011-08-05,T008,24,0,0,1,1,0,0,0,1,42.008314,-87.77792099999999
7087,2011-08-05,T009,3,0,0,1,1,0,0,0,0,41.992478000000006,-87.862995
7089,2011-08-05,T011,20,0,0,1,1,0,0,0,0,41.944869,-87.832763
7091,2011-08-05,T012,6,0,0,1,0,0,0,0,0,41.991429,-87.747113
7092,2011-08-05,T013,3,0,1,1,0,0,0,0,0,41.923738,-87.785288
7094,2011-08-05,T027,10,0,0,1,0,0,0,0,0,41.984809000000006,-87.728492
7095,2011-08-05,T028,4,0,0,1,0,0,0,0,0,41.986921,-87.689778
7096,2011-08-05,T030,20,0,0,1,1,0,0,0,0,41.899229999999996,-87.716788
7098,2011-08-05,T031,21,0,0,1,1,0,0,1,0,41.801497999999995,-87.763416
7101,2011-08-05,T033,1,0,0,0,1,0,0,0,0,41.906638,-87.701431
7102,2011-08-05,T035,3,0,1,0,1,0,0,0,0,41.763733,-87.742302
7104,2011-08-05,T043,1,0,0,1,0,0,0,0,0,41.857402,-87.694991
7105,2011-08-05,T046,2,0,0,0,1,0,0,0,0,41.891118,-87.65449100000001
7106,2011-08-05,T047,5,0,0,1,0,0,0,0,0,41.868142,-87.696269
7107,2011-08-05,T048,11,0,0,1,0,0,0,0,0,41.867108,-87.654224
7108,2011-08-05,T054,2,0,1,1,0,0,0,0,0,41.921965,-87.632085
7110,2011-08-05,T062,2,0,0,1,1,0,0,0,0,41.800737,-87.71188000000001
7112,2011-08-05,T063,20,0,0,1,1,0,0,0,0,41.82561,-87.726549
7114,2011-08-05,T065,23,0,1,1,1,0,0,0,0,41.778296999999995,-87.752411
7117,2011-08-05,T073,4,0,1,1,1,0,0,0,0,41.773215,-87.60088
7120,2011-08-05,T074,7,0,1,1,0,0,0,0,0,41.822536,-87.66634300000001
7122,2011-08-05,T077,2,0,0,1,0,0,0,0,0,41.778748,-87.586427
7123,2011-08-05,T079,1,0,0,1,0,0,0,0,0,41.766202,-87.562889
7124,2011-08-05,T080,9,0,1,1,1,0,0,0,0,41.754676,-87.612922
7127,2011-08-05,T081,2,0,0,1,0,0,0,0,0,41.821582,-87.62779599999999
7128,2011-08-05,T082,5,0,1,1,0,0,0,0,0,41.803422999999995,-87.642984
7130,2011-08-05,T089,10,0,1,1,1,0,0,1,0,41.723195000000004,-87.64997
7134,2011-08-05,T090,31,0,1,1,1,0,0,0,0,41.868077,-87.666901
7137,2011-08-05,T094,4,0,0,1,1,0,0,0,0,41.720848,-87.666014
7139,2011-08-05,T095,10,0,1,1,1,0,0,0,0,41.704336,-87.70373599999999
7142,2011-08-05,T102,3,0,1,0,1,0,0,0,0,41.750498,-87.605294
7144,2011-08-05,T114,17,0,1,1,1,0,0,0,0,41.798697,-87.736812
7147,2011-08-05,T115,1,0,0,1,0,0,0,0,0,41.673408,-87.599862
7148,2011-08-05,T128,28,0,1,1,1,1,0,0,0,41.704572,-87.56566600000001
7152,2011-08-05,T135,5,0,0,0,1,0,0,1,0,41.662014,-87.72460799999999
7154,2011-08-05,T138,16,0,1,1,1,0,0,0,0,41.726465000000005,-87.585413
7157,2011-08-05,T144,53,0,0,1,1,0,0,0,0,41.94016,-87.794896
7159,2011-08-05,T145,6,0,1,1,0,0,0,0,0,41.878114000000004,-87.629798
7161,2011-08-05,T147,19,0,0,1,1,0,0,0,0,41.932094,-87.700117
7163,2011-08-05,T151,73,0,1,2,1,0,0,0,0,41.916265,-87.800515
7167,2011-08-05,T155,2,0,0,1,0,0,0,0,0,41.776156,-87.778927
7168,2011-08-05,T158,15,0,1,1,0,0,0,0,0,41.682587,-87.707973
7170,2011-08-05,T159,3,0,1,1,0,0,0,0,0,41.732984,-87.649642
7172,2011-08-05,T160,21,0,1,1,1,0,0,0,0,41.903002,-87.68826700000001
7175,2011-08-05,T209,6,0,1,1,0,0,0,0,0,41.740641,-87.546587
7177,2011-08-05,T212,3,0,0,1,1,0,0,1,0,41.680946,-87.535198
7180,2011-08-05,T218,1,0,0,1,0,0,0,0,0,41.948167,-87.730698
7181,2011-08-05,T220,7,0,1,1,1,0,0,0,0,41.963976,-87.69181
7184,2011-08-05,T221,11,0,1,1,1,0,0,0,0,41.659112,-87.53869300000001
7187,2011-08-05,T222,30,0,1,1,1,0,0,0,0,41.925197999999995,-87.746381
7190,2011-08-05,T223,120,0,1,3,0,0,0,0,0,41.973845000000004,-87.805059
7194,2011-08-05,T224,3,0,0,0,1,0,0,0,0,41.947227000000005,-87.67145699999999
7195,2011-08-05,T225,13,0,0,1,0,0,0,0,0,41.743402,-87.731435
